universe_index,family,taxon,historical_taxon,effective_identity_state,fresh_iucn_threat_reference_present,resolution,special_interpretation,checked_at,powo_state,powo_matched_canonical,powo_scientific_name,powo_authorship,powo_taxonomic_status,powo_accepted_name,powo_accepted_id,powo_taxon_id,powo_source_sha256,powo_error,wfo_state,wfo_matched_canonical,wfo_scientific_name,wfo_authorship,wfo_taxonomic_status,wfo_accepted_name,wfo_accepted_id,wfo_taxon_id,wfo_source_sha256,wfo_error,anthos_state,anthos_matched_canonical,anthos_scientific_name,anthos_authorship,anthos_taxonomic_status,anthos_accepted_name,anthos_accepted_id,anthos_taxon_id,anthos_source_sha256,anthos_error
1334,JUNCACEAE,Juncus subulatus,,UNCHANGED,True,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273361+00:00,EXACT_CANONICAL_FOUND,Juncus subulatus,Juncus subulatus,Forssk.,Accepted,,315866,315866,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Juncus subulatus,Juncus subulatus,Forssk.,Accepted,,,wfo-0000777320,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Juncus subulatus,Juncus subulatus Forssk.,Forssk.,,,,FUND. BIODIVERSIDAD:ANTHOS:35756,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1335,JUNCACEAE,Juncus tenageia,,UNCHANGED,True,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273378+00:00,EXACT_CANONICAL_FOUND,Juncus tenageia,Juncus tenageia,Ehrh. ex L.f.,Accepted,,315936,315936,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Juncus tenageia,Juncus tenageia,Ehrh. ex L.f.,Accepted,,,wfo-0000777382,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Juncus tenageia,Juncus tenageia Ehrh. ex L. fil.,Ehrh. ex L. fil.,,,,FUND. BIODIVERSIDAD:ANTHOS:1124655,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1336,JUNCACEAE,Juncus tenageia subsp. tenageia,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273395+00:00,EXACT_CANONICAL_FOUND,Juncus tenageia subsp. tenageia,Juncus tenageia subsp. tenageia,,Accepted,,315952,315952,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Juncus tenageia subsp. tenageia,Juncus tenageia subsp. tenageia,,Accepted,,,wfo-0000777397,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1337,CUPRESSACEAE,Juniperus communis,,UNCHANGED,True,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273413+00:00,EXACT_CANONICAL_FOUND,Juniperus communis,Juniperus communis,Thunb.,Misapplied,,469453,377514,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Juniperus communis,Juniperus communis,L.,Accepted,,,wfo-0000355532,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Juniperus communis,Juniperus communis L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:41100,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1338,CUPRESSACEAE,Juniperus communis subsp. hemisphaerica,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273431+00:00,EXACT_CANONICAL_FOUND,Juniperus communis subsp. hemisphaerica,Juniperus communis subsp. hemisphaerica,(J.Presl & C.Presl) Nyman,Synonym,,385629,385631,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Juniperus communis subsp. hemisphaerica,Juniperus communis subsp. hemisphaerica,(C.Presl) Nyman,Synonym,,wfo-0000735424,wfo-0000735426,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Juniperus communis subsp. hemisphaerica,Juniperus communis subsp. hemisphaerica (C. Presl) Nyman,(C. Presl) Nyman,,,,FUND. BIODIVERSIDAD:ANTHOS:54961,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1339,CUPRESSACEAE,Juniperus communis subsp. nana,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273450+00:00,EXACT_CANONICAL_FOUND,Juniperus communis subsp. nana,Juniperus communis subsp. nana,(Baumg.) Syme,Synonym,,385644,385649,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Juniperus communis subsp. nana,Juniperus communis subsp. nana,(Willd.) Syme,Synonym,,wfo-0000735441,wfo-0000735445,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1340,CUPRESSACEAE,Juniperus oxycedrus,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273466+00:00,EXACT_CANONICAL_FOUND,Juniperus oxycedrus,Juniperus oxycedrus,L.,Accepted,,377576,377576,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Juniperus oxycedrus,Juniperus oxycedrus,L.,Accepted,,,wfo-0000355658,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Juniperus oxycedrus,Juniperus oxycedrus L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:59650,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1341,CUPRESSACEAE,Juniperus oxycedrus subsp. badia,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273485+00:00,EXACT_CANONICAL_FOUND,Juniperus oxycedrus subsp. badia,Juniperus oxycedrus subsp. badia,(H.Gay) Debeaux,Synonym,,385701,385702,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Juniperus oxycedrus subsp. badia,Juniperus oxycedrus subsp. badia,(H.Gay) Debeaux,Accepted,,,wfo-0000735543,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Juniperus oxycedrus subsp. badia,Juniperus oxycedrus subsp. badia (H. Gay) Debeaux,(H. Gay) Debeaux,,,,FUND. BIODIVERSIDAD:ANTHOS:88503,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1342,CUPRESSACEAE,Juniperus phoenicea,,UNCHANGED,True,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273501+00:00,EXACT_CANONICAL_FOUND,Juniperus phoenicea,Juniperus phoenicea,Pall.,Illegitimate,,377412,377580,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Juniperus phoenicea,Juniperus phoenicea,Pall.,Synonym,,wfo-0000355516,wfo-0000355662,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Juniperus phoenicea,Juniperus phoenicea L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:19892,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1343,CUPRESSACEAE,Juniperus thurifera,,UNCHANGED,True,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273518+00:00,EXACT_CANONICAL_FOUND,Juniperus thurifera,Juniperus thurifera,Spach,Illegitimate,,469412,385655,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Juniperus thurifera,Juniperus thurifera,L.,Accepted,,,wfo-0000353681,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Juniperus thurifera,Juniperus thurifera L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:54964,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1344,ASTERACEAE,Jurinea humilis,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273533+00:00,EXACT_CANONICAL_FOUND,Jurinea humilis,Jurinea humilis,(Desf.) DC.,Accepted,,3044604,3044604,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Jurinea humilis,Jurinea humilis,(Desf.) DC.,Accepted,,,wfo-0000072087,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Jurinea humilis,Jurinea humilis (Desf.) DC.,(Desf.) DC.,,,,FUND. BIODIVERSIDAD:ANTHOS:33677,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1345,PLANTAGINACEAE,Kicksia elatine,,UNCHANGED,False,NO_RESPONSE_ALL_THREE_REVIEW_REQUIRED,,2026-08-19T20:12:35.273549+00:00,EXACT_CANONICAL_NOT_FOUND,,,,,,,,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1346,PLANTAGINACEAE,Kickxia elatine,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273565+00:00,EXACT_CANONICAL_FOUND,Kickxia elatine,Kickxia elatine,(L.) Dumort.,Accepted,,2335431,2335431,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Kickxia elatine,Kickxia elatine,(L.) Dumort.,Accepted,,,wfo-0000357274,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Kickxia elatine,Kickxia elatine (L.) Dumort.,(L.) Dumort.,,,,FUND. BIODIVERSIDAD:ANTHOS:260459,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1347,PLANTAGINACEAE,Kickxia spuria subsp. integrifolia,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273582+00:00,EXACT_CANONICAL_FOUND,Kickxia spuria subsp. integrifolia,Kickxia spuria subsp. integrifolia,(Brot.) R.Fern.,Accepted,,2335157,2335157,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Kickxia spuria subsp. integrifolia,Kickxia spuria subsp. integrifolia,(Brot.) R.Fern.,Accepted,,,wfo-0000357129,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Kickxia spuria subsp. integrifolia,Kickxia spuria subsp. integrifolia (Brot.) R. Fern.,(Brot.) R. Fern.,,,,FUND. BIODIVERSIDAD:ANTHOS:31147,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1348,ASTERACEAE,Klasea flavescens subsp. leucantha,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273601+00:00,EXACT_CANONICAL_FOUND,Klasea flavescens subsp. leucantha,Klasea flavescens subsp. leucantha,(Cav.) Cantó & Rivas Mart.,Accepted,,3047223,3047223,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Klasea flavescens subsp. leucantha,Klasea flavescens subsp. leucantha,(Cav.) Cantó & Rivas Mart.,Accepted,,,wfo-0000114579,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Klasea flavescens subsp. leucantha,Klasea flavescens subsp. leucantha (Cav.) Cantó & Rivas Mart.,(Cav.) Cantó & Rivas Mart.,,,,FUND. BIODIVERSIDAD:ANTHOS:860891,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1349,ASTERACEAE,Klasea nudicaulis,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273616+00:00,EXACT_CANONICAL_FOUND,Klasea nudicaulis,Klasea nudicaulis,(L.) Fourr.,Accepted,,3047322,3047322,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Klasea nudicaulis,Klasea nudicaulis,(L.) Fourr.,Accepted,,,wfo-0000091137,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Klasea nudicaulis,Klasea nudicaulis (L.) Fourr.,(L.) Fourr.,,,,FUND. BIODIVERSIDAD:ANTHOS:33955,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1350,ASTERACEAE,Klasea pinnatifida,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273634+00:00,EXACT_CANONICAL_FOUND,Klasea pinnatifida,Klasea pinnatifida,Cass.,Invalid,,3047344,3047338,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Klasea pinnatifida,Klasea pinnatifida,Webb,Unchecked,,,wfo-0000017198,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Klasea pinnatifida,"Klasea pinnatifida (Cav.) Cass. ex Talavera in Valdés, Talavera & Galiano (eds.)","(Cav.) Cass. ex Talavera in Valdés, Talavera & Galiano (eds.)",,,,FUND. BIODIVERSIDAD:ANTHOS:33953,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1351,CAPRIFOLIACEAE,Knautia arvensis,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273686+00:00,EXACT_CANONICAL_FOUND,Knautia arvensis,Knautia arvensis,(L.) Coult.,Accepted,,2334543,2334543,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Knautia arvensis,Knautia arvensis,(L.) Coult.,Accepted,,,wfo-0000356720,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Knautia arvensis,Knautia arvensis (L.) Coult.,(L.) Coult.,,,,FUND. BIODIVERSIDAD:ANTHOS:32304,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1352,CAPRIFOLIACEAE,Knautia arvernensis,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273706+00:00,EXACT_CANONICAL_FOUND,Knautia arvernensis,Knautia arvernensis,(Briq.) Szabó,Accepted,,2334476,2334476,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Knautia arvernensis,Knautia arvernensis,(Briq.) Szabó,Accepted,,,wfo-0000356663,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1353,CAPRIFOLIACEAE,Knautia collina,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273724+00:00,EXACT_CANONICAL_FOUND,Knautia collina,Knautia collina,Wettst.,Illegitimate,,2335720,2334510,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Knautia collina,Knautia collina,Wettst.,Synonym,,wfo-0000357491,wfo-0000356694,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Knautia collina,Knautia collina (Req. ex Guérin) Jord.,(Req. ex Guérin) Jord.,,,,FUND. BIODIVERSIDAD:ANTHOS:91814,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1354,CAPRIFOLIACEAE,Knautia legionensis,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273742+00:00,EXACT_CANONICAL_FOUND,Knautia legionensis,Knautia legionensis,(Lag.) DC.,Accepted,,2335774,2335774,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Knautia legionensis,Knautia legionensis,(Lag.) DC.,Accepted,,,wfo-0000357537,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Knautia legionensis,Knautia legionensis (Lag.) DC.,(Lag.) DC.,,,,FUND. BIODIVERSIDAD:ANTHOS:1126881,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1355,CAPRIFOLIACEAE,Knautia nevadensis,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273757+00:00,EXACT_CANONICAL_FOUND,Knautia nevadensis,Knautia nevadensis,(M.Winkl. ex Szabó) Szabó,Accepted,,2334469,2334469,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Knautia nevadensis,Knautia nevadensis,(M.Winkl. ex Szabó) Szabó,Accepted,,,wfo-0000356657,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Knautia nevadensis,Knautia nevadensis (M. Winkl. ex Szabó) Szabó,(M. Winkl. ex Szabó) Szabó,,,,FUND. BIODIVERSIDAD:ANTHOS:32288,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1356,CAPRIFOLIACEAE,Knautia numantina,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273775+00:00,EXACT_CANONICAL_FOUND,Knautia numantina,Knautia numantina,"(Pau) Devesa, Ortega Oliv. & J.López",Accepted,,2336620,2336620,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Knautia numantina,Knautia numantina,"(Pau) Devesa, Ortega Oliv. & J.López",Accepted,,,wfo-0000357889,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Knautia numantina,"Knautia numantina (Pau) Devesa, Ortega Oliv. & J. López","(Pau) Devesa, Ortega Oliv. & J. López",,,,FUND. BIODIVERSIDAD:ANTHOS:2063616,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1357,CAPRIFOLIACEAE,Knautia purpurea,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273789+00:00,EXACT_CANONICAL_FOUND,Knautia purpurea,Knautia purpurea,(Vill.) Borbás,Synonym,,2898377,2335708,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Knautia purpurea,Knautia purpurea,(Vill.) Borbás,Synonym,,wfo-0000745444,wfo-0000357481,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1358,CAPRIFOLIACEAE,Knautia subscaposa,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273806+00:00,EXACT_CANONICAL_FOUND,Knautia subscaposa,Knautia subscaposa,Boiss. & Reut.,Accepted,,2336385,2336385,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Knautia subscaposa,Knautia subscaposa,Boiss. & Reut.,Accepted,,,wfo-0000357771,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Knautia subscaposa,Knautia subscaposa Boiss. & Reut.,Boiss. & Reut.,,,,FUND. BIODIVERSIDAD:ANTHOS:9534,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1359,POACEAE,Koeleria crassipes,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273823+00:00,EXACT_CANONICAL_FOUND,Koeleria crassipes,Koeleria crassipes,Lange,Accepted,,421289,421289,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Koeleria crassipes,Koeleria crassipes,Lange,Accepted,,,wfo-0000876856,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Koeleria crassipes,Koeleria crassipes Lange,Lange,,,,FUND. BIODIVERSIDAD:ANTHOS:49166,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1360,POACEAE,Koeleria pyramidata,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273839+00:00,EXACT_CANONICAL_FOUND,Koeleria pyramidata,Koeleria pyramidata,(Lam.) P.Beauv.,Accepted,,421711,421711,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Koeleria pyramidata,Koeleria pyramidata,(Lam.) P.Beauv.,Accepted,,,wfo-0000877284,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Koeleria pyramidata,Koeleria pyramidata (Lam.) P. Beauv.,(Lam.) P. Beauv.,,,,FUND. BIODIVERSIDAD:ANTHOS:37071,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1361,POACEAE,Koeleria vallesiana,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273854+00:00,EXACT_CANONICAL_FOUND,Koeleria vallesiana,Koeleria vallesiana,(Honck.) Gaudin,Accepted,,421810,421810,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Koeleria vallesiana,Koeleria vallesiana,(Honck.) Gaudin,Accepted,,,wfo-0001096105,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Koeleria vallesiana,Koeleria vallesiana (Honck.) Gaudin,(Honck.) Gaudin,,,,FUND. BIODIVERSIDAD:ANTHOS:37054,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1362,ASTERACEAE,Lactuca muralis,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273872+00:00,EXACT_CANONICAL_FOUND,Lactuca muralis,Lactuca muralis,(L.) Gaertn.,Accepted,,3062238,3062238,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Lactuca muralis,Lactuca muralis,(L.) Fresen.,Unchecked,,,wfo-0000013840,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Lactuca muralis,Lactuca muralis (L.) Gaertn.,(L.) Gaertn.,,,,FUND. BIODIVERSIDAD:ANTHOS:34438,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1363,ASTERACEAE,Lactuca perennis,,UNCHANGED,True,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273888+00:00,EXACT_CANONICAL_FOUND,Lactuca perennis,Lactuca perennis,L.,Accepted,,3062246,3062246,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Lactuca perennis,Lactuca perennis,L.,Accepted,,,wfo-0000019218,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Lactuca perennis,Lactuca perennis L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:34419,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1364,ASTERACEAE,Lactuca plumieri,,UNCHANGED,True,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.273903+00:00,EXACT_CANONICAL_FOUND,Lactuca plumieri,Lactuca plumieri,(L.) Gren. & Godr.,Accepted,,3061508,3061508,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Lactuca plumieri,Lactuca plumieri,(L.) Gren. & Godr.,Accepted,,,wfo-0000028664,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Lactuca plumieri,Lactuca plumieri (L.) Gren. & Godr.,(L.) Gren. & Godr.,,,,FUND. BIODIVERSIDAD:ANTHOS:34436,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
